CustomerID,Recency,Frequency,Monetary,Cluster,Segment
14643.0,170,2,30.759999999999998,2,Frequent Spenders
14644.0,67,2,107.34000000000002,0,Inactive Shoppers
14645.0,156,2,39.099999999999994,2,Frequent Spenders
14647.0,201,1,9.9,2,Frequent Spenders
14649.0,4,4,52.75,0,Inactive Shoppers
14651.0,67,2,9.39,0,Inactive Shoppers
14652.0,77,1,4.25,0,Inactive Shoppers
14653.0,1,7,82.92,1,Occasional Shoppers
14655.0,8,4,81.55,0,Inactive Shoppers
14656.0,169,2,22.7,2,Frequent Spenders
14657.0,17,4,33.52,0,Inactive Shoppers
14658.0,5,2,3.74,0,Inactive Shoppers
14659.0,8,9,119.48,1,Occasional Shoppers
14660.0,86,2,8.64,0,Inactive Shoppers
14661.0,26,1,0.85,0,Inactive Shoppers
14662.0,28,4,12.65,0,Inactive Shoppers
14664.0,19,2,22.4,0,Inactive Shoppers
14665.0,60,5,198.39999999999998,1,Occasional Shoppers
14666.0,24,1,6.6,0,Inactive Shoppers
14667.0,10,25,416.17,3,High-Value Loyal Shoppers
14669.0,241,3,27.35,4,Regular Shoppers
14670.0,280,2,13.9,4,Regular Shoppers
14672.0,234,2,17.55,4,Regular Shoppers
14673.0,3,5,156.45,1,Occasional Shoppers
14675.0,16,1,1.65,0,Inactive Shoppers
14676.0,31,6,492.6,1,Occasional Shoppers
14681.0,71,3,120.0,0,Inactive Shoppers
14682.0,187,2,52.0,2,Frequent Spenders
14684.0,25,5,11.48,0,Inactive Shoppers
14687.0,106,1,10.2,2,Frequent Spenders
14688.0,7,21,798.73,3,High-Value Loyal Shoppers
14689.0,208,1,7.95,2,Frequent Spenders
14690.0,44,2,19.5,0,Inactive Shoppers
14691.0,30,5,180.89999999999998,1,Occasional Shoppers
14692.0,137,4,37.050000000000004,2,Frequent Spenders
14693.0,264,1,4.25,4,Regular Shoppers
14696.0,4,7,109.72,1,Occasional Shoppers
14697.0,218,2,22.63,2,Frequent Spenders
14698.0,1,5,35.4,0,Inactive Shoppers
14699.0,214,1,12.600000000000001,2,Frequent Spenders
14700.0,32,3,22.45,0,Inactive Shoppers
14701.0,10,9,170.29,1,Occasional Shoppers
14702.0,1,17,164.12,1,Occasional Shoppers
14703.0,14,1,16.5,0,Inactive Shoppers
14704.0,11,9,72.95,1,Occasional Shoppers
14705.0,198,1,179.0,2,Frequent Spenders
14708.0,2,3,161.7,0,Inactive Shoppers
14709.0,15,13,265.1,1,Occasional Shoppers
14710.0,14,4,44.559999999999995,0,Inactive Shoppers
14711.0,10,11,389.55,1,Occasional Shoppers
14712.0,29,3,164.65,0,Inactive Shoppers
14713.0,9,11,228.07,1,Occasional Shoppers
14714.0,24,1,9.899999999999999,0,Inactive Shoppers
14715.0,24,4,104.8,0,Inactive Shoppers
14716.0,43,2,7.19,0,Inactive Shoppers
14719.0,1,5,54.65,0,Inactive Shoppers
14720.0,5,3,45.75,0,Inactive Shoppers
14722.0,147,1,7.95,2,Frequent Spenders
14723.0,10,6,26.5,0,Inactive Shoppers
14725.0,24,1,12.5,0,Inactive Shoppers
14727.0,274,1,50.849999999999994,4,Regular Shoppers
14729.0,373,1,6.75,4,Regular Shoppers
14730.0,1,8,41.95,1,Occasional Shoppers
14731.0,47,3,46.2,0,Inactive Shoppers
14732.0,8,8,150.84,1,Occasional Shoppers
14733.0,16,12,478.34000000000003,3,High-Value Loyal Shoppers
14737.0,3,3,318.0,1,Occasional Shoppers
14738.0,42,7,167.9,1,Occasional Shoppers
14739.0,4,7,462.9,1,Occasional Shoppers
14740.0,197,3,42.239999999999995,2,Frequent Spenders
14741.0,11,6,229.3,1,Occasional Shoppers
14744.0,16,7,127.38,1,Occasional Shoppers
14745.0,112,5,145.60000000000002,0,Inactive Shoppers
14747.0,249,1,33.9,4,Regular Shoppers
14748.0,29,5,72.24,0,Inactive Shoppers
14752.0,43,1,208.79999999999998,0,Inactive Shoppers
14753.0,87,1,17.85,0,Inactive Shoppers
14754.0,44,2,31.5,0,Inactive Shoppers
14755.0,9,11,280.39,1,Occasional Shoppers
14756.0,15,1,20.8,0,Inactive Shoppers
14757.0,75,1,34.5,0,Inactive Shoppers
14758.0,144,4,83.32,2,Frequent Spenders
14759.0,4,3,54.25,0,Inactive Shoppers
14760.0,297,1,10.2,4,Regular Shoppers
14761.0,58,2,56.699999999999996,0,Inactive Shoppers
14762.0,263,1,15.0,4,Regular Shoppers
14764.0,46,1,67.2,0,Inactive Shoppers
14765.0,29,3,36.95,0,Inactive Shoppers
14766.0,8,6,122.98,1,Occasional Shoppers
14768.0,17,2,94.80000000000001,0,Inactive Shoppers
14769.0,2,8,131.46,1,Occasional Shoppers
14770.0,232,2,25.5,2,Frequent Spenders
14772.0,112,1,17.4,2,Frequent Spenders
14775.0,58,3,59.99999999999999,0,Inactive Shoppers
14776.0,51,11,226.38,1,Occasional Shoppers
14778.0,127,2,60.0,2,Frequent Spenders
14779.0,280,3,54.95,4,Regular Shoppers
14780.0,54,2,35.02,0,Inactive Shoppers
14782.0,319,1,90.0,4,Regular Shoppers
14784.0,26,2,80.51,0,Inactive Shoppers
14785.0,10,2,67.92,0,Inactive Shoppers
14788.0,7,2,37.5,0,Inactive Shoppers
14789.0,28,1,28.44,0,Inactive Shoppers
14790.0,16,4,121.42,0,Inactive Shoppers
14792.0,63,1,1.95,0,Inactive Shoppers
14794.0,2,7,148.45,1,Occasional Shoppers
14795.0,166,1,31.8,2,Frequent Spenders
14796.0,1,17,184.98,1,Occasional Shoppers
14798.0,52,3,40.2,0,Inactive Shoppers
14799.0,51,1,5.76,0,Inactive Shoppers
14800.0,47,12,83.24,1,Occasional Shoppers
14801.0,61,1,0.72,0,Inactive Shoppers
14803.0,162,3,181.54999999999998,2,Frequent Spenders
14804.0,8,1,53.1,0,Inactive Shoppers
14805.0,15,4,102.69999999999999,0,Inactive Shoppers
14806.0,75,1,10.5,0,Inactive Shoppers
14808.0,39,8,202.46,1,Occasional Shoppers
14810.0,40,11,143.1,1,Occasional Shoppers
14813.0,369,2,8.5,4,Regular Shoppers
14815.0,36,2,42.36,0,Inactive Shoppers
14816.0,197,1,9.95,2,Frequent Spenders
14817.0,200,2,21.25,2,Frequent Spenders
14818.0,73,3,17.5,0,Inactive Shoppers
14819.0,64,2,37.77,0,Inactive Shoppers
14820.0,21,4,81.7,0,Inactive Shoppers
14821.0,366,1,25.200000000000003,4,Regular Shoppers
14823.0,180,3,19.45,2,Frequent Spenders
14824.0,10,4,267.2,1,Occasional Shoppers
14825.0,3,12,272.97,1,Occasional Shoppers
14828.0,196,3,496.94000000000005,2,Frequent Spenders
14829.0,29,4,77.5,0,Inactive Shoppers
14830.0,53,1,2.08,0,Inactive Shoppers
14834.0,17,6,340.58,1,Occasional Shoppers
14836.0,10,3,41.4,0,Inactive Shoppers
14837.0,89,4,58.51,0,Inactive Shoppers
14840.0,267,1,15.0,4,Regular Shoppers
14841.0,53,6,207.93,1,Occasional Shoppers
14842.0,43,4,81.7,0,Inactive Shoppers
14844.0,63,4,99.2,0,Inactive Shoppers
14847.0,148,1,25.0,2,Frequent Spenders
14849.0,21,25,470.11,3,High-Value Loyal Shoppers
14850.0,311,1,2.1,4,Regular Shoppers
14851.0,23,2,73.2,0,Inactive Shoppers
14852.0,58,6,122.0,1,Occasional Shoppers
14853.0,24,2,195.0,0,Inactive Shoppers
14854.0,78,7,200.7,1,Occasional Shoppers
14855.0,119,2,50.39999999999999,2,Frequent Spenders
14856.0,36,3,46.5,0,Inactive Shoppers
14857.0,59,2,45.3,0,Inactive Shoppers
14859.0,12,4,69.24,0,Inactive Shoppers
14860.0,19,1,13.52,0,Inactive Shoppers
14861.0,52,1,39.6,0,Inactive Shoppers
14862.0,25,2,38.68,0,Inactive Shoppers
14863.0,29,1,34.68,0,Inactive Shoppers
14865.0,7,2,33.0,0,Inactive Shoppers
14866.0,10,12,1261.65,3,High-Value Loyal Shoppers
14867.0,185,3,39.92,2,Frequent Spenders
14868.0,3,8,152.8,1,Occasional Shoppers
14869.0,8,2,32.4,0,Inactive Shoppers
14870.0,261,1,14.850000000000001,4,Regular Shoppers
14871.0,3,4,41.84,0,Inactive Shoppers
14873.0,210,1,25.5,2,Frequent Spenders
14875.0,107,2,77.10000000000001,2,Frequent Spenders
14878.0,12,9,263.75,1,Occasional Shoppers
14880.0,77,3,45.3,0,Inactive Shoppers
14881.0,19,1,15.0,0,Inactive Shoppers
14882.0,26,2,128.4,0,Inactive Shoppers
14883.0,18,6,58.48,0,Inactive Shoppers
14885.0,131,1,20.4,2,Frequent Spenders
14886.0,252,1,39.8,4,Regular Shoppers
14887.0,79,1,72.0,0,Inactive Shoppers
14888.0,207,1,16.5,2,Frequent Spenders
14889.0,336,1,10.2,4,Regular Shoppers
14890.0,253,1,10.2,4,Regular Shoppers
14891.0,148,2,43.5,2,Frequent Spenders
14893.0,9,2,24.96,0,Inactive Shoppers
14894.0,85,1,40.8,0,Inactive Shoppers
14895.0,7,20,630.64,3,High-Value Loyal Shoppers
14896.0,204,2,28.650000000000002,2,Frequent Spenders
14897.0,7,4,79.56,0,Inactive Shoppers
14898.0,23,6,175.21,1,Occasional Shoppers
14901.0,11,9,143.46,1,Occasional Shoppers
14902.0,25,1,16.5,0,Inactive Shoppers
14903.0,21,5,61.0,0,Inactive Shoppers
14904.0,2,2,37.44,0,Inactive Shoppers
14905.0,157,2,121.19999999999999,2,Frequent Spenders
14907.0,3,7,216.72,1,Occasional Shoppers
14908.0,74,1,9.9,0,Inactive Shoppers
14910.0,2,4,58.480000000000004,0,Inactive Shoppers
14912.0,16,2,46.8,0,Inactive Shoppers
14913.0,35,4,34.019999999999996,0,Inactive Shoppers
14915.0,91,2,57.480000000000004,0,Inactive Shoppers
14916.0,70,4,30.72,0,Inactive Shoppers
14918.0,115,2,85.80000000000001,2,Frequent Spenders
14920.0,212,2,34.2,2,Frequent Spenders
14921.0,30,2,55.080000000000005,0,Inactive Shoppers
14923.0,50,1,19.8,0,Inactive Shoppers
14924.0,245,1,47.400000000000006,4,Regular Shoppers
14929.0,32,1,17.4,0,Inactive Shoppers
14930.0,108,3,72.39,2,Frequent Spenders
14931.0,4,5,355.94,1,Occasional Shoppers
14932.0,365,1,15.9,4,Regular Shoppers
14934.0,81,2,55.8,0,Inactive Shoppers
14935.0,297,1,162.72,4,Regular Shoppers
14936.0,33,8,236.8,1,Occasional Shoppers
14937.0,56,3,292.8,1,Occasional Shoppers
14944.0,29,12,491.95000000000005,3,High-Value Loyal Shoppers
14946.0,14,1,33.2,0,Inactive Shoppers
14947.0,72,2,70.32,0,Inactive Shoppers
14948.0,23,6,118.92000000000002,1,Occasional Shoppers
14950.0,19,1,17.0,0,Inactive Shoppers
14951.0,79,1,1.92,0,Inactive Shoppers
14952.0,59,11,871.38,3,High-Value Loyal Shoppers
14953.0,25,1,3.3,0,Inactive Shoppers
14954.0,12,1,4.25,0,Inactive Shoppers
14957.0,253,1,5.0,4,Regular Shoppers
14958.0,147,3,47.9,2,Frequent Spenders
14959.0,64,4,53.75,0,Inactive Shoppers
14960.0,8,2,84.0,0,Inactive Shoppers
14961.0,10,9,297.25,1,Occasional Shoppers
14962.0,270,1,14.850000000000001,4,Regular Shoppers
14963.0,9,5,41.300000000000004,0,Inactive Shoppers
14964.0,247,1,12.75,4,Regular Shoppers
14965.0,96,2,77.08,0,Inactive Shoppers
14966.0,14,1,2.5,0,Inactive Shoppers
14968.0,30,1,1.66,0,Inactive Shoppers
14970.0,68,4,175.58,0,Inactive Shoppers
14971.0,35,3,35.849999999999994,0,Inactive Shoppers
14972.0,128,1,12.75,2,Frequent Spenders
14973.0,107,3,74.7,2,Frequent Spenders
14974.0,37,1,4.95,0,Inactive Shoppers
14975.0,57,1,11.7,0,Inactive Shoppers
14976.0,57,7,67.0,0,Inactive Shoppers
14978.0,72,5,75.15,0,Inactive Shoppers
14981.0,246,1,16.5,4,Regular Shoppers
14984.0,19,2,7.53,0,Inactive Shoppers
14985.0,198,2,8.85,2,Frequent Spenders
14987.0,15,2,163.2,0,Inactive Shoppers
14988.0,211,1,1.66,2,Frequent Spenders
14995.0,38,2,12.45,0,Inactive Shoppers
14997.0,46,3,43.08,0,Inactive Shoppers
14998.0,170,2,7.85,2,Frequent Spenders
15000.0,47,1,13.9,0,Inactive Shoppers
15002.0,115,4,73.5,2,Frequent Spenders
15004.0,147,1,3.3,2,Frequent Spenders
15005.0,15,28,164.13,3,High-Value Loyal Shoppers
15006.0,51,1,5.9,0,Inactive Shoppers
15007.0,159,1,15.0,2,Frequent Spenders
15009.0,12,3,66.02,0,Inactive Shoppers
15010.0,35,1,22.5,0,Inactive Shoppers
15012.0,53,2,6.7,0,Inactive Shoppers
15014.0,43,2,39.45,0,Inactive Shoppers
15016.0,172,1,7.95,2,Frequent Spenders
15017.0,33,1,3.75,0,Inactive Shoppers
15018.0,38,3,67.45,0,Inactive Shoppers
15019.0,266,1,0.85,4,Regular Shoppers
15021.0,8,9,42.96,1,Occasional Shoppers
15022.0,11,4,59.95,0,Inactive Shoppers
15023.0,3,11,126.46,1,Occasional Shoppers
15024.0,9,10,159.85,1,Occasional Shoppers
15025.0,33,1,5.95,0,Inactive Shoppers
15026.0,80,3,22.2,0,Inactive Shoppers
15027.0,30,4,198.9,1,Occasional Shoppers
15028.0,8,4,58.45,0,Inactive Shoppers
15030.0,71,2,125.4,0,Inactive Shoppers
15031.0,4,4,7.4799999999999995,0,Inactive Shoppers
15032.0,256,3,205.35,4,Regular Shoppers
15033.0,4,10,76.29,1,Occasional Shoppers
15034.0,15,8,145.2,1,Occasional Shoppers
15035.0,89,1,3.75,0,Inactive Shoppers
15036.0,72,3,28.270000000000003,0,Inactive Shoppers
15038.0,58,6,41.99,0,Inactive Shoppers
15041.0,170,1,4.15,2,Frequent Spenders
15042.0,199,1,76.5,2,Frequent Spenders
15043.0,31,1,179.0,0,Inactive Shoppers
15044.0,19,17,238.82999999999998,1,Occasional Shoppers
15045.0,151,2,95.28000000000002,2,Frequent Spenders
15046.0,9,15,429.43,3,High-Value Loyal Shoppers
15047.0,269,1,12.600000000000001,4,Regular Shoppers
15048.0,65,4,19.93,0,Inactive Shoppers
15049.0,273,1,1.7,4,Regular Shoppers
15050.0,25,3,118.86,0,Inactive Shoppers
15051.0,23,3,12.71,0,Inactive Shoppers
15052.0,319,1,5.1,4,Regular Shoppers
15053.0,4,3,30.9,0,Inactive Shoppers
15054.0,12,2,18.39,0,Inactive Shoppers
15057.0,275,2,329.09999999999997,4,Regular Shoppers
15058.0,25,11,136.6,1,Occasional Shoppers
15059.0,40,9,80.77,1,Occasional Shoppers
15060.0,8,4,22.28,0,Inactive Shoppers
15062.0,71,4,68.5,0,Inactive Shoppers
15063.0,213,1,30.599999999999998,2,Frequent Spenders
15065.0,37,4,70.2,0,Inactive Shoppers
15066.0,53,1,18.75,0,Inactive Shoppers
15067.0,78,3,72.9,0,Inactive Shoppers
15068.0,46,2,18.5,0,Inactive Shoppers
15069.0,179,1,12.75,2,Frequent Spenders
15070.0,372,1,106.2,4,Regular Shoppers
15071.0,93,2,155.8,2,Frequent Spenders
15073.0,9,3,102.67999999999999,0,Inactive Shoppers
15074.0,105,1,34.68,2,Frequent Spenders
15075.0,77,1,33.2,0,Inactive Shoppers
15076.0,172,1,21.9,2,Frequent Spenders
15079.0,212,4,186.5,2,Frequent Spenders
15081.0,22,5,83.05,0,Inactive Shoppers
15083.0,256,1,34.8,4,Regular Shoppers
15087.0,281,1,24.96,4,Regular Shoppers
15088.0,21,2,54.150000000000006,0,Inactive Shoppers
15089.0,10,6,111.11000000000001,1,Occasional Shoppers
15090.0,308,1,16.5,4,Regular Shoppers
15091.0,67,1,34.0,0,Inactive Shoppers
15092.0,215,2,54.15,2,Frequent Spenders
15093.0,18,6,556.26,1,Occasional Shoppers
15095.0,103,4,85.2,0,Inactive Shoppers
15096.0,42,1,17.85,0,Inactive Shoppers
15097.0,4,1,5.1,0,Inactive Shoppers
15099.0,84,1,14.75,0,Inactive Shoppers
15100.0,333,3,876.0,4,Regular Shoppers
15101.0,8,2,71.28,0,Inactive Shoppers
15103.0,31,2,40.739999999999995,0,Inactive Shoppers
15104.0,196,2,56.4,2,Frequent Spenders
15105.0,18,7,164.76,1,Occasional Shoppers
15106.0,17,5,82.89,0,Inactive Shoppers
15107.0,311,6,107.44999999999999,4,Regular Shoppers
15108.0,141,4,90.25,2,Frequent Spenders
15109.0,245,1,15.0,4,Regular Shoppers
15110.0,23,4,104.45,0,Inactive Shoppers
15111.0,29,3,89.80000000000001,0,Inactive Shoppers
15113.0,9,3,324.25,1,Occasional Shoppers
15114.0,30,10,185.72,1,Occasional Shoppers
15115.0,18,1,10.2,0,Inactive Shoppers
15116.0,17,4,177.8,0,Inactive Shoppers
15117.0,14,5,213.95,1,Occasional Shoppers
15118.0,134,1,244.8,2,Frequent Spenders
15119.0,245,1,33.9,4,Regular Shoppers
15120.0,133,1,39.6,2,Frequent Spenders
15121.0,50,2,34.650000000000006,0,Inactive Shoppers
15122.0,114,3,47.599999999999994,2,Frequent Spenders
15123.0,7,2,30.9,0,Inactive Shoppers
15124.0,22,2,21.72,0,Inactive Shoppers
15127.0,65,1,24.75,0,Inactive Shoppers
15128.0,60,4,88.4,0,Inactive Shoppers
15129.0,50,11,1046.4,3,High-Value Loyal Shoppers
15130.0,169,1,15.0,2,Frequent Spenders
15132.0,18,5,113.50000000000001,0,Inactive Shoppers
15133.0,127,3,96.56,2,Frequent Spenders
15134.0,14,8,187.58,1,Occasional Shoppers
15135.0,239,1,19.5,4,Regular Shoppers
15136.0,2,4,72.83000000000001,0,Inactive Shoppers
15139.0,239,2,22.560000000000002,4,Regular Shoppers
15140.0,52,7,161.16,1,Occasional Shoppers
15142.0,46,1,15.0,0,Inactive Shoppers
15143.0,225,1,19.799999999999997,4,Regular Shoppers
15144.0,8,17,499.6,3,High-Value Loyal Shoppers
15145.0,4,4,54.36,0,Inactive Shoppers
15146.0,164,2,39.599999999999994,2,Frequent Spenders
15147.0,240,1,15.0,4,Regular Shoppers
15148.0,10,1,20.1,0,Inactive Shoppers
15150.0,17,10,211.31,1,Occasional Shoppers
15152.0,9,13,213.34,1,Occasional Shoppers
15153.0,31,1,12.48,0,Inactive Shoppers
15154.0,75,1,2.95,0,Inactive Shoppers
15156.0,1,3,75.1,0,Inactive Shoppers
15157.0,3,3,53.839999999999996,0,Inactive Shoppers
15158.0,45,1,122.04,0,Inactive Shoppers
15160.0,357,1,106.2,4,Regular Shoppers
15163.0,18,2,86.3,0,Inactive Shoppers
15164.0,68,3,32.92,0,Inactive Shoppers
15167.0,320,1,2.1,4,Regular Shoppers
15168.0,25,1,47.7,0,Inactive Shoppers
15171.0,331,1,127.49999999999999,4,Regular Shoppers
15172.0,8,5,67.25999999999999,0,Inactive Shoppers
15174.0,322,1,15.6,4,Regular Shoppers
15175.0,71,1,17.4,0,Inactive Shoppers
15178.0,260,1,19.5,4,Regular Shoppers
15179.0,18,5,214.83,1,Occasional Shoppers
15180.0,367,1,13.049999999999999,4,Regular Shoppers
15181.0,66,3,120.6,0,Inactive Shoppers
15182.0,154,2,36.6,2,Frequent Spenders
15184.0,29,2,17.85,0,Inactive Shoppers
15185.0,70,1,15.600000000000001,0,Inactive Shoppers
15186.0,14,2,61.300000000000004,0,Inactive Shoppers
15192.0,119,3,84.89999999999999,2,Frequent Spenders
15193.0,60,1,70.8,0,Inactive Shoppers
15194.0,3,15,275.1,1,Occasional Shoppers
15197.0,10,3,478.20000000000005,1,Occasional Shoppers
15198.0,92,2,33.32,0,Inactive Shoppers
15199.0,59,4,487.15,1,Occasional Shoppers
15201.0,87,5,203.98,1,Occasional Shoppers
15203.0,25,6,64.38,0,Inactive Shoppers
15204.0,357,1,16.5,4,Regular Shoppers
15205.0,85,2,22.650000000000002,0,Inactive Shoppers
15206.0,10,4,157.8,0,Inactive Shoppers
15208.0,1,5,165.3,1,Occasional Shoppers
15210.0,225,1,14.75,2,Frequent Spenders
15211.0,60,2,33.0,0,Inactive Shoppers
15212.0,241,1,11.6,4,Regular Shoppers
15213.0,318,2,23.549999999999997,4,Regular Shoppers
15214.0,1,8,127.36,1,Occasional Shoppers
15215.0,46,3,81.30000000000001,0,Inactive Shoppers
15216.0,87,1,63.6,0,Inactive Shoppers
15218.0,10,11,578.8,3,High-Value Loyal Shoppers
15219.0,176,1,79.80000000000001,2,Frequent Spenders
15220.0,51,6,124.65,1,Occasional Shoppers
15221.0,366,1,79.2,4,Regular Shoppers
15222.0,318,1,145.0,4,Regular Shoppers
15223.0,225,2,80.7,2,Frequent Spenders
15224.0,358,2,48.449999999999996,4,Regular Shoppers
15225.0,234,1,15.0,4,Regular Shoppers
15226.0,310,1,25.5,4,Regular Shoppers
15227.0,36,5,72.48,0,Inactive Shoppers
15228.0,66,4,146.1,0,Inactive Shoppers
15230.0,239,2,94.80000000000001,4,Regular Shoppers
15232.0,113,2,34.0,2,Frequent Spenders
15235.0,217,12,187.65,1,Occasional Shoppers
15236.0,298,1,17.4,4,Regular Shoppers
15237.0,1,4,62.72,0,Inactive Shoppers
15238.0,29,3,42.24,0,Inactive Shoppers
15239.0,10,2,44.88,0,Inactive Shoppers
15240.0,44,5,137.88,0,Inactive Shoppers
15241.0,66,8,175.01999999999998,1,Occasional Shoppers
15243.0,74,1,12.48,0,Inactive Shoppers
15244.0,65,2,39.599999999999994,0,Inactive Shoppers
15245.0,134,3,80.0,2,Frequent Spenders
15246.0,238,2,27.900000000000002,4,Regular Shoppers
15247.0,122,1,81.6,2,Frequent Spenders
15249.0,31,13,326.51,1,Occasional Shoppers
15251.0,9,11,1192.9,3,High-Value Loyal Shoppers
15252.0,36,2,34.8,0,Inactive Shoppers
15253.0,16,5,109.45,0,Inactive Shoppers
15254.0,127,1,16.8,2,Frequent Spenders
15255.0,66,1,17.700000000000003,0,Inactive Shoppers
15256.0,148,1,16.5,2,Frequent Spenders
15257.0,283,1,33.9,4,Regular Shoppers
15258.0,168,2,33.5,2,Frequent Spenders
15260.0,100,7,177.3,1,Occasional Shoppers
15261.0,135,1,4.5600000000000005,2,Frequent Spenders
15262.0,323,1,17.0,4,Regular Shoppers
15263.0,106,1,17.4,2,Frequent Spenders
15264.0,64,1,29.700000000000003,0,Inactive Shoppers
15265.0,151,2,32.55,2,Frequent Spenders
15266.0,338,1,39.8,4,Regular Shoppers
15267.0,22,5,641.76,1,Occasional Shoppers
15269.0,23,1,118.80000000000001,0,Inactive Shoppers
15270.0,15,7,516.5,1,Occasional Shoppers
15271.0,7,15,200.29,1,Occasional Shoppers
15272.0,57,2,42.599999999999994,0,Inactive Shoppers
15274.0,4,2,34.8,0,Inactive Shoppers
15275.0,37,1,9.95,0,Inactive Shoppers
15276.0,66,1,1.25,0,Inactive Shoppers
15277.0,46,1,19.8,0,Inactive Shoppers
15279.0,354,1,8.4,4,Regular Shoppers
15280.0,172,1,0.72,2,Frequent Spenders
15281.0,58,9,208.92000000000002,1,Occasional Shoppers
15286.0,49,1,59.400000000000006,0,Inactive Shoppers
15287.0,22,2,162.0,0,Inactive Shoppers
15288.0,43,5,121.35000000000001,0,Inactive Shoppers
15289.0,29,3,45.24,0,Inactive Shoppers
15290.0,4,18,572.7,3,High-Value Loyal Shoppers
15291.0,25,15,1082.09,3,High-Value Loyal Shoppers
15292.0,201,1,3.3,2,Frequent Spenders
15296.0,50,6,94.95,0,Inactive Shoppers
15297.0,10,3,52.25,0,Inactive Shoppers
15298.0,2,12,1288.52,3,High-Value Loyal Shoppers
15300.0,64,1,15.0,0,Inactive Shoppers
15301.0,50,12,894.4,3,High-Value Loyal Shoppers
15303.0,290,1,12.75,4,Regular Shoppers
15304.0,60,8,270.85,1,Occasional Shoppers
15306.0,64,3,127.2,0,Inactive Shoppers
15307.0,95,1,22.5,2,Frequent Spenders
15308.0,274,1,19.9,4,Regular Shoppers
15312.0,75,4,56.8,0,Inactive Shoppers
15313.0,110,1,52.0,2,Frequent Spenders
15314.0,199,1,5.04,2,Frequent Spenders
15315.0,64,2,33.0,0,Inactive Shoppers
15316.0,326,1,165.0,4,Regular Shoppers
15318.0,3,1,9.0,0,Inactive Shoppers
15319.0,283,1,11.9,4,Regular Shoppers
15320.0,44,1,2.95,0,Inactive Shoppers
15321.0,70,3,117.9,0,Inactive Shoppers
15322.0,85,1,8.5,0,Inactive Shoppers
15325.0,103,1,1.25,2,Frequent Spenders
15326.0,333,1,13.200000000000001,4,Regular Shoppers
15327.0,52,1,38.25,0,Inactive Shoppers
15329.0,39,3,40.35,0,Inactive Shoppers
15330.0,32,2,163.2,0,Inactive Shoppers
15332.0,366,4,168.0,4,Regular Shoppers
15333.0,208,1,22.5,2,Frequent Spenders
15334.0,156,3,21.54,2,Frequent Spenders
15335.0,53,1,2.55,0,Inactive Shoppers
15339.0,66,2,16.15,0,Inactive Shoppers
15341.0,80,1,102.0,0,Inactive Shoppers
15342.0,129,1,15.299999999999999,2,Frequent Spenders
15343.0,87,1,25.5,0,Inactive Shoppers
15344.0,0,3,64.8,0,Inactive Shoppers
15345.0,45,1,25.5,0,Inactive Shoppers
15346.0,332,1,17.85,4,Regular Shoppers
15347.0,366,1,120.0,4,Regular Shoppers
15349.0,158,2,18.4,2,Frequent Spenders
15350.0,373,1,25.200000000000003,4,Regular Shoppers
15351.0,12,7,76.52000000000001,1,Occasional Shoppers
15353.0,254,2,36.9,4,Regular Shoppers
15355.0,29,2,35.7,0,Inactive Shoppers
15356.0,31,10,37.3,1,Occasional Shoppers
15358.0,4,22,388.09999999999997,3,High-Value Loyal Shoppers
15360.0,39,1,29.700000000000003,0,Inactive Shoppers
15361.0,361,1,10.2,4,Regular Shoppers
15363.0,372,1,19.799999999999997,4,Regular Shoppers
15364.0,95,2,104.75999999999999,2,Frequent Spenders
15365.0,25,7,296.40000000000003,1,Occasional Shoppers
15366.0,75,2,45.0,0,Inactive Shoppers
15367.0,57,4,71.6,0,Inactive Shoppers
15368.0,21,1,16.5,0,Inactive Shoppers
15370.0,40,7,283.6,1,Occasional Shoppers
15372.0,137,1,88.80000000000001,2,Frequent Spenders
15373.0,8,12,381.8,1,Occasional Shoppers
15374.0,128,1,91.8,2,Frequent Spenders
15376.0,40,3,40.199999999999996,0,Inactive Shoppers
15379.0,169,7,170.2,2,Frequent Spenders
15380.0,8,5,634.2,1,Occasional Shoppers
15381.0,213,2,349.95000000000005,2,Frequent Spenders
15382.0,14,6,136.26000000000002,1,Occasional Shoppers
15384.0,169,2,30.15,2,Frequent Spenders
15385.0,40,1,12.48,0,Inactive Shoppers
15386.0,186,1,23.400000000000002,2,Frequent Spenders
15388.0,270,1,23.4,4,Regular Shoppers
15389.0,172,1,500.0,2,Frequent Spenders
15392.0,4,4,94.96,0,Inactive Shoppers
15393.0,16,2,35.1,0,Inactive Shoppers
15394.0,9,4,103.0,0,Inactive Shoppers
15395.0,325,1,17.0,4,Regular Shoppers
15396.0,112,1,68.0,2,Frequent Spenders
15397.0,289,1,14.850000000000001,4,Regular Shoppers
15398.0,16,2,52.2,0,Inactive Shoppers
15399.0,1,3,46.5,0,Inactive Shoppers
15400.0,92,5,331.9,1,Occasional Shoppers
15402.0,148,2,64.2,2,Frequent Spenders
15405.0,189,1,61.199999999999996,2,Frequent Spenders
15406.0,31,2,23.35,0,Inactive Shoppers
15407.0,33,4,31.53,0,Inactive Shoppers
15408.0,264,1,4.95,4,Regular Shoppers
15410.0,84,8,219.97,1,Occasional Shoppers
15411.0,26,4,47.0,0,Inactive Shoppers
15412.0,171,1,102.0,2,Frequent Spenders
15414.0,9,3,74.75999999999999,0,Inactive Shoppers
15415.0,313,1,15.0,4,Regular Shoppers
